Port Name,State,Port Code,Border,Date,Measure,Value
Laurier,Washington,3016,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,381
Laurier,Washington,3016,US-Canada Border,06/01/2019 12:00:00 AM,Trains,11
Laurier,Washington,3016,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,22
Laurier,Washington,3016,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,199
Laurier,Washington,3016,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,35
Laurier,Washington,3016,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,4279
Laurier,Washington,3016,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,7592
Laurier,Washington,3016,US-Canada Border,06/01/2019 12:00:00 AM,Buses,1
Laurier,Washington,3016,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,20
Frontier,Washington,3020,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,1979
Frontier,Washington,3020,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,619
Frontier,Washington,3020,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,1555
Frontier,Washington,3020,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,3508
Frontier,Washington,3020,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,6340
Frontier,Washington,3020,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,14
Frontier,Washington,3020,US-Canada Border,06/01/2019 12:00:00 AM,Buses,6
Frontier,Washington,3020,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,183
Friday Harbor,Washington,3014,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,444
Friday Harbor,Washington,3014,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,1004
Ferry,Washington,3013,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,2
Ferry,Washington,3013,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,2
Ferry,Washington,3013,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,1196
Ferry,Washington,3013,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,2216
Ferry,Washington,3013,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,10
Danville,Washington,3012,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,51
Danville,Washington,3012,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,17
Danville,Washington,3012,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,34
Danville,Washington,3012,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,3176
Danville,Washington,3012,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,4590
Danville,Washington,3012,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,32
Boundary,Washington,3015,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,34
Boundary,Washington,3015,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,34
Boundary,Washington,3015,US-Canada Border,06/01/2019 12:00:00 AM,Trains,22
Boundary,Washington,3015,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,44
Boundary,Washington,3015,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,710
Boundary,Washington,3015,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,374
Boundary,Washington,3015,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,2814
Boundary,Washington,3015,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,4516
Boundary,Washington,3015,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,15
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,32964
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,26447
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,7378
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Trains,231
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,8335
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,7987
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,10309
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,340680
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,667728
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Buses,1452
Blaine,Washington,3004,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,27009
Richford,Vermont,203,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,332
Richford,Vermont,203,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,115
Richford,Vermont,203,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,217
Richford,Vermont,203,US-Canada Border,06/01/2019 12:00:00 AM,Trains,10
Richford,Vermont,203,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,20
Richford,Vermont,203,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,105
Richford,Vermont,203,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,23
Richford,Vermont,203,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,9536
Richford,Vermont,203,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,15371
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,923
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,677
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,249
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Trains,14
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,29
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,604
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,115
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,3033
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,5151
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,5
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Buses,1
Norton,Vermont,211,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,56
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,7984
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,6710
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,1471
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Trains,18
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,36
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,1233
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,165
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,50093
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,108169
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Buses,345
Highgate Springs-Alburg,Vermont,212,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,9235
Derby Line,Vermont,209,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,7341
Derby Line,Vermont,209,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,6601
Derby Line,Vermont,209,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,757
Derby Line,Vermont,209,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,49419
Derby Line,Vermont,209,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,97562
Derby Line,Vermont,209,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,36
Derby Line,Vermont,209,US-Canada Border,06/01/2019 12:00:00 AM,Buses,212
Derby Line,Vermont,209,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,6836
Beecher Falls,Vermont,206,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,744
Beecher Falls,Vermont,206,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,398
Beecher Falls,Vermont,206,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,349
Beecher Falls,Vermont,206,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,7482
Beecher Falls,Vermont,206,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,13970
Tornillo-Fabens,Texas,2404,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,36068
Tornillo-Fabens,Texas,2404,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,70779
Tornillo-Fabens,Texas,2404,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,1897
Roma,Texas,2310,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,907
Roma,Texas,2310,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,217
Roma,Texas,2310,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,693
Roma,Texas,2310,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,54953
Roma,Texas,2310,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,104640
Rio Grande City,Texas,2307,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,3571
Rio Grande City,Texas,2307,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,3134
Rio Grande City,Texas,2307,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,697
Rio Grande City,Texas,2307,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,32477
Rio Grande City,Texas,2307,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,60458
Rio Grande City,Texas,2307,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,4661
Progreso,Texas,2309,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,4094
Progreso,Texas,2309,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,2173
Progreso,Texas,2309,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,2524
Progreso,Texas,2309,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,90976
Progreso,Texas,2309,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,194503
Progreso,Texas,2309,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,76557
Presidio,Texas,2403,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,643
Presidio,Texas,2403,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,522
Presidio,Texas,2403,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,121
Presidio,Texas,2403,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,55964
Presidio,Texas,2403,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,120747
Presidio,Texas,2403,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,29185
Presidio,Texas,2403,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,117
Presidio,Texas,2403,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,190
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,195963
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,142870
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,53316
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Trains,390
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Full,24211
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Empty,16303
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,418410
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,850919
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,314077
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,3258
Laredo,Texas,2304,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,83473
Hidalgo,Texas,2305,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,51637
Hidalgo,Texas,2305,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,36846
Hidalgo,Texas,2305,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,14907
Hidalgo,Texas,2305,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,316872
Hidalgo,Texas,2305,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,668626
Hidalgo,Texas,2305,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,184152
Hidalgo,Texas,2305,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,1758
Hidalgo,Texas,2305,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,23343
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,63190
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,49556
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,13745
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Trains,121
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Train Passengers,605
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Full,3073
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Empty,8298
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,791349
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,1408249
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,678316
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,1723
El Paso,Texas,2402,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,27764
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,14556
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,12103
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,2486
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Trains,275
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Full,13882
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Empty,14243
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,241879
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,507039
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,65036
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,267
Eagle Pass,Texas,2303,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,5387
Del Rio,Texas,2302,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,6010
Del Rio,Texas,2302,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,4865
Del Rio,Texas,2302,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,1150
Del Rio,Texas,2302,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,123068
Del Rio,Texas,2302,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,238721
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Trucks,23449
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Full,13166
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Truck Containers Empty,10312
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Trains,77
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Full,690
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Rail Containers Empty,6651
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicles,369607
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,783959
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,238032
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Buses,507
Brownsville,Texas,2301,US-Mexico Border,06/01/2019 12:00:00 AM,Bus Passengers,3756
Boquillas,Texas,2410,US-Mexico Border,06/01/2019 12:00:00 AM,Pedestrians,1041
Toledo-Sandusky,Ohio,4105,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,22
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,1101
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,460
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,642
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Trains,55
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Train Passengers,110
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Full,1880
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Rail Containers Empty,839
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,15720
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,28107
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Buses,5
Trout River,New York,715,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,190
Ogdensburg,New York,701,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,3349
Ogdensburg,New York,701,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,2718
Ogdensburg,New York,701,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,673
Ogdensburg,New York,701,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,27252
Ogdensburg,New York,701,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,49916
Ogdensburg,New York,701,US-Canada Border,06/01/2019 12:00:00 AM,Buses,38
Ogdensburg,New York,701,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,1212
Massena,New York,704,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,2268
Massena,New York,704,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,1671
Massena,New York,704,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,602
Massena,New York,704,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicles,79320
Massena,New York,704,US-Canada Border,06/01/2019 12:00:00 AM,Personal Vehicle Passengers,133592
Massena,New York,704,US-Canada Border,06/01/2019 12:00:00 AM,Pedestrians,25
Massena,New York,704,US-Canada Border,06/01/2019 12:00:00 AM,Buses,285
Massena,New York,704,US-Canada Border,06/01/2019 12:00:00 AM,Bus Passengers,4232
Champlain-Rouses Point,New York,712,US-Canada Border,06/01/2019 12:00:00 AM,Trucks,24016
Champlain-Rouses Point,New York,712,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Full,21854
Champlain-Rouses Point,New York,712,US-Canada Border,06/01/2019 12:00:00 AM,Truck Containers Empty,2919
